aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
1205973,夜瑜希,"1,148",6,7,0,2021-10-13,近代现代,,1,0,235,李莓铃vs虎杖，一起来打拳,6134229,暂无排,,0,轻松,"综漫,少女漫,强强,咒回",虎杖的女友会武功[咒回魔卡],2021-10-26,"12,204",言情,衍生
1205973,夜瑜希,"1,003",3,11,0,2020-10-04,近代现代,,1,0,39,迹部不知自己会喜欢一个人到患病,5202097,暂无排,,0,轻松,"网王,情有独钟,少年漫,甜文",[忍迹生贺]暗恋成疾,2020-10-09,"3,464",纯爱,衍生
1205973,夜瑜希,872,55,30,0,2020-10-15,近代现代,,1,0,253,迹部和忍足的下海事业CP忍迹,5099325,暂无排,,0,轻松,"网王,情有独钟,天作之合,天之骄子",迹部与忍足的下海事业[网王],2020-12-16,"110,429",纯爱,衍生
1205973,夜瑜希,"3,667",2,16,0,2021-03-27,近代现代,,1,0,166,对不起，我爱你。CP五条悟,5583999,282146,,0,悲剧,"虐恋情深,天之骄子,少年漫,咒回",来自黄泉的信件[咒术回战],2021-04-06,"3,069",言情,衍生
3595663,初厘,"25,073",63,"1,264",0,2021-09-13,近代现代,,1,1,16343,先婚后爱/暗恋成真,5582539,87351,9.3,0,轻松,"天之骄子,婚恋,甜文",有莺其羽,2022-12-08,"308,746",言情,原创
1205973,夜瑜希,"1,556",2,3,0,2020-05-03,幻想未来,,1,0,56,迹部:本大爷秘密竟然被识破了！,4798664,暂无排,9.0,0,轻松,"网王,幻想空间,边缘恋歌,少年漫",[网王/忍迹]大爷每天都在打球谈恋爱,2020-05-11,"2,393",纯爱,衍生
1997995,温水煮书,"44,668",18,123,0,2018-09-25,近代现代,,1,0,6655,啾咪,3877100,155487,8.7,0,轻松,,冬,2021-10-01,"39,015",纯爱,原创
1997995,温水煮书,474,3,6,0,2020-01-01,架空历史,,1,0,258,。,3462683,212759,10.0,0,轻松,"天作之合,系统,快穿",呱,2021-06-05,"30,002",纯爱,衍生
313610,青鸟临星,"14,231",98,"9,127",0,2023-01-06,古色古香,,1,1,19482,秦始皇是我“岳父”,6463867,16428,,0,轻松,"历史衍生,穿书,爽文,基建",穿成大秦暴君的“驸马”[穿书],2023-02-16,"352,395",纯爱,衍生
313610,青鸟临星,"105,106",148,"23,576",0,2022-08-25,近代现代,,1,1,74437,小猫咪只想报恩而已,6557764,16865,8.7,0,轻松,"豪门世家,天作之合,甜文,萌宠",猫想报恩真的好难,2022-12-30,"538,424",纯爱,原创
3595663,初厘,"3,112",55,488,0,2021-03-24,近代现代,,1,1,1591,失忆后总裁拿了替身情人剧本,5628334,72076,8.9,0,轻松,"都市情缘,情有独钟,天作之合,甜文",老公是吃软饭的,2021-10-03,"212,822",言情,原创
1205973,夜瑜希,"1,572",2,10,0,2020-04-25,近代现代,,1,0,158,疯球了！动漫人物从书里跑出来了,4048404,暂无排,,0,轻松,"网王,综漫,历史衍生,文野",动漫人物从书里跑出来啦！[综],2020-07-08,"4,056",无CP,衍生
1205973,夜瑜希,"3,904",30,69,0,2017-01-04,近代现代,,1,0,325,迹部有个情缘，他们分手了,2994907,暂无排,,0,轻松,"网王,强强,重生,少年漫",迹部景吾和忍足侑士的情史[网王],2020-04-10,"57,731",纯爱,衍生
1205973,夜瑜希,"2,363",6,11,0,2014-08-29,近代现代,,1,0,63,迹部大爷的求助贴？,2213897,暂无排,6.0,0,轻松,"网王,情有独钟,近水楼台,少年漫",本大爷怎么会喜欢上他？,2019-02-13,"8,286",纯爱,衍生
1205973,夜瑜希,"5,502",50,551,0,2021-02-11,架空历史,,1,1,2108,下岗审神者再创业★开时空文学网,5044062,208542,,0,轻松,"网王,火影,综漫,文野",忍界有文学,2023-02-15,"95,253",纯爱,衍生
313610,青鸟临星,"179,857",661,"72,061",0,2020-10-29,古色古香,,1,1,83801,穿回汉朝搞基建！,4385812,4099,9.2,0,轻松,"穿越时空,历史衍生,穿书,基建",我在汉朝搞基建[穿书],2021-05-20,"1,964,934",纯爱,衍生
5154469,清剡,"13,236",138,"1,635",0,2022-09-25,幻想未来,,1,1,8443,你看我长得像不像幕后大佬？,7376905,63713,,0,轻松,"幻想空间,穿越时空,异能,成长",我一个人撑起了漫画高光,2023-02-07,"541,392",无CP,原创
313610,青鸟临星,"64,917",485,"17,508",0,2022-01-11,古色古香,,1,1,41233,爹是反贼，老攻还是反贼？,5861166,1761,9.3,0,轻松,"穿越时空,种田文,历史衍生,基建",我真不想当反贼[基建],2022-07-11,"1,657,240",纯爱,衍生
5154469,清剡,"19,431",44,"1,374",0,2023-01-04,架空历史,,1,1,13360,我只是个会占卜的调查员,7398508,90777,,0,轻松,"幻想空间,穿越时空,西幻,魔法幻情",我真的不是大贤者［西幻］,2023-02-15,"164,878",无CP,原创
3595663,初厘,413,10,5,0,2021-01-19,近代现代,,1,0,48,早上好,5433093,暂无排,暂无评,0,轻松,,又梦星河,2021-07-17,"31,153",言情,原创
2120838,醇白,"14,674",38,"9,432",0,2023-01-12,近代现代,,1,1,15648,蝴蝶落在猛虎鼻尖作祟,6764413,24303,,0,轻松,"破镜重圆,天之骄子,甜文",蝴蝶轶事,2023-02-16,"191,664",言情,原创
1205973,夜瑜希,544,2,9,0,2022-02-03,近代现代,,1,0,228,夏油杰:今天的咒灵好像少了许多,5466697,282687,,0,轻松,"火影,综漫,文野,咒回",和平大使夏油杰,2022-02-06,"4,045",纯爱,衍生
313610,青鸟临星,"73,671",359,"13,883",0,2021-06-19,架空历史,,1,1,38804,摄政王他以下犯上！,5276058,3671,8.6,0,轻松,"穿越时空,种田文,历史衍生,基建",开局先交出玉玺[基建],2021-11-02,"1,191,421",纯爱,衍生
973343,春未绿,"15,391",54,"4,241",0,2023-01-01,架空历史,,1,1,9567,黑化宅斗文继室她重生了,7640006,64208,,0,正剧,"天作之合,宅斗,重生,爽文",继室千金,2023-02-16,"242,838",言情,原创
2120838,醇白,"16,272",73,"2,687",0,2022-09-09,近代现代,,1,1,18064,航迹云是飞机的眼泪,6241172,28797,9.7,0,轻松,"甜文,校园",航迹云形成的理由,2022-11-24,"304,451",言情,原创
2120838,醇白,"11,579",56,"2,099",0,2022-05-11,近代现代,,1,1,11415,前任当了我的主治医师又成我邻居,6216635,31759,9.5,0,轻松,励志人生,小醋栗,2022-09-12,"213,992",言情,原创
3595663,初厘,895,8,2,0,2021-01-16,近代现代,,1,0,87,写过的小说番外和剧场合集,5422679,暂无排,,0,轻松,,乱七八糟的番外,2022-11-05,"10,122",纯爱,原创
313610,青鸟临星,"99,581",523,"13,301",0,2019-09-10,架空历史,,1,1,28018,到最后应有尽有,4097842,4034,9.1,0,轻松,"穿越时空,甜文,穿书,古代幻想",我在古代当迷弟[穿书],2020-09-12,"1,886,622",纯爱,原创
1205973,夜瑜希,"1,867",17,25,0,2020-11-20,近代现代,,1,0,182,爸爸，我要嫁给喜来喜,4882239,暂无排,,0,轻松,"网王,花季雨季,穿越时空,少年漫",爸爸，我要嫁给白石藏之介[综网王],2020-12-23,"31,070",言情,衍生
313610,青鸟临星,"28,594",183,"5,242",0,2019-03-04,古色古香,,1,1,8953,得建宁王者得天下,4024398,30033,8.8,0,轻松,"穿越时空,系统,甜文,穿书",大唐总校长[穿书],2020-08-31,"1,397,603",纯爱,原创
2120838,醇白,"49,842",81,"4,582",0,2022-02-10,近代现代,,1,1,47115,听力障碍小美人×冷拽大佬系草,4531044,19224,9.2,0,轻松,"都市情缘,天之骄子,甜文,校园",听见没,2022-10-25,"333,583",言情,原创
2350026,春觉冬暄,"11,733",34,859,0,2021-04-12,近代现代,,1,1,8575,系统提示：剩余逃走时间，0。,4996338,133581,,0,轻松,"幻想空间,系统,甜文,快穿",每个世界都在被盯上[快穿],2023-02-15,"120,333",纯爱,原创
973343,春未绿,"44,532",150,"12,371",0,2022-09-14,架空历史,,1,1,24294,替身宫妃她不做了,7309394,17006,8.7,0,正剧,"天作之合,宅斗,甜文,爽文",小庶女,2023-01-03,"747,007",言情,原创
973343,春未绿,"82,452",168,"10,536",0,2022-05-09,架空历史,,1,1,38398,黑化宫斗文大奸妃她重生了,6818753,26163,8.5,0,正剧,"天作之合,重生,爽文",旁支嫡女,2022-12-25,"769,494",言情,原创
973343,春未绿,"42,995",207,"10,324",0,2022-01-17,架空历史,,1,1,18358,改变男频爽文恶毒女配的命运,6460701,56101,8.8,0,正剧,"穿越时空,甜文,穿书,科举",穿成科举文里的反派女配,2022-12-25,"620,813",言情,原创
973343,春未绿,"21,605",100,"4,803",0,2021-10-30,架空历史,,1,1,9794,腹黑小白花女主vs黑化温柔男主,6171862,100035,8.2,0,正剧,"情有独钟,天作之合,甜文",夫君是前驸马,2022-09-12,"253,496",言情,原创
2120838,醇白,"9,602",63,694,0,2021-11-28,近代现代,,1,1,8046,表白这事别投稿了，直接问我。,4445801,52584,9.4,0,轻松,"都市情缘,情有独钟,甜文,校园",同步心跳,2022-02-03,"261,774",言情,原创
2120838,醇白,"7,135",56,"2,490",0,2022-07-22,近代现代,,1,1,8656,味觉障碍拽哥×烘焙博主小软妹,4855782,47306,9.2,0,轻松,"豪门世家,天之骄子,甜文",春樱布蕾,2022-12-28,"218,784",言情,原创
1205973,夜瑜希,"2,460",27,144,0,2020-09-16,架空历史,,1,0,1007,迫害人名单:suga、GD……,3468799,255075,,0,轻松,"娱乐圈,日韩,系统,甜文",[娱乐圈]每天都在被迫害,2020-11-11,"51,141",言情,衍生
1205973,夜瑜希,"12,889",46,254,0,2018-01-28,近代现代,,1,1,1760,龙哥:别人总撺掇女友踹了我,3468993,134825,9.5,0,轻松,"娱乐圈,系统,甜文,爽文",[娱乐圈]我的女友是大佬,2020-09-11,"145,099",言情,衍生
1205973,夜瑜希,"3,142",45,100,0,2020-06-01,幻想未来,,1,1,686,购物车成精了,4420482,174549,,0,轻松,"爽文,网红",购物车成精了[全息],2022-12-22,"111,936",言情,原创
2120838,醇白,"2,032",46,300,0,2021-09-30,近代现代,,1,1,1316,不曾停止回想，你的模样。,5565750,126042,9.7,0,轻松,"都市情缘,因缘邂逅,破镜重圆,甜文",昏蝉,2021-12-31,"185,289",言情,原创
1205973,夜瑜希,"14,998",78,802,0,2015-06-01,近代现代,,1,1,2400,当现实与广播剧相撞时,2423342,96400,7.6,0,正剧,"异国奇缘,娱乐圈,网配",娱乐圈你是不是喜欢我,2022-12-15,"263,338",言情,衍生
2639834,早更鸟,"18,667",31,"2,508",0,2023-01-04,近代现代,,1,1,21897,是我。,7673301,1987,,0,轻松,"幻想空间,灵异神怪,边缘恋歌,快穿",征服怪物的代价[快穿],2023-02-11,"120,642",纯爱,原创
2639834,早更鸟,"23,367",49,"1,943",0,2020-11-23,架空历史,,1,1,13654,这个光明神今天有点不对劲,4568106,43611,8.1,0,轻松,"奇幻魔幻,穿书,西幻",穿成恶魔后我拯救了神明,2021-06-08,"133,397",纯爱,原创
2639834,早更鸟,"93,251",103,"14,007",0,2019-12-23,近代现代,,1,1,44257,双A才是真爱,4467161,1352,9.3,0,轻松,"强强,幻想空间,破镜重圆,竞技",当Alpha被同类标记后[电竞],2020-05-22,"388,386",纯爱,原创
313610,青鸟临星,"41,541",312,"6,701",0,2017-08-15,古色古香,,1,1,12766,穿越五代，乱世复唐！,3287580,16719,9.1,0,轻松,豪门世家,复唐,2019-03-06,"1,749,173",纯爱,原创
2179566,芒果像鱼,"7,172",47,"1,470",0,2023-01-04,幻想未来,,1,1,8742,他于废墟中，为他们建了一座花园,6986852,68171,,0,轻松,"情有独钟,种田文,甜文,直播",我在星际直播养崽,2023-02-16,"191,473",纯爱,原创
2350026,春觉冬暄,0,1,5,0,2022-08-15,近代现代,,1,0,25,,3869202,暂无排,,0,轻松,"幻想空间,情有独钟,穿越时空,甜文",使用反派人物卡后,2022-08-15,1,纯爱,原创
2350026,春觉冬暄,"37,365",86,"2,129",0,2019-08-12,架空历史,,1,1,11230,一定是哪里不对,4198708,42047,9.1,0,轻松,"情有独钟,系统,甜文,穿书",沙雕直男穿成魔尊后,2021-10-03,"234,868",纯爱,原创
973343,春未绿,"68,746",257,"12,575",0,2021-06-20,架空历史,,1,1,25154,“上进”侯府庶子vs娇憨小庶媳,5730234,42968,8.9,0,正剧,"美食,甜文",庶媳,2022-12-25,"700,435",言情,原创
973343,春未绿,"30,289",105,"5,696",0,2021-01-25,架空历史,,1,1,7434,泥腿子千金x世家矜贵公子,5410734,88515,8.5,0,正剧,"天作之合,宅斗,甜文,穿书",穿书文之女配人生,2022-01-13,"298,509",言情,原创
973343,春未绿,"52,475",124,"6,128",0,2021-03-29,近代现代,,1,1,16840,豪门老公破产后女主自立自强,5630861,60164,9.1,0,正剧,"豪门世家,甜文,逆袭",豪门老公破产后,2022-09-12,"321,979",言情,原创
1205973,夜瑜希,"21,679",244,"1,192",0,2014-07-02,近代现代,,1,1,2818,因为爱你，所以才要黑你。,2159357,101356,8.0,0,轻松,"娱乐圈,日韩,系统,甜文",[娱乐圈]爱你就要黑你,2022-05-05,"729,929",言情,衍生
2120838,醇白,"1,517",60,217,0,2021-04-20,近代现代,,1,1,1448,你们都是我记忆里的宝石。,5222147,76035,9.7,0,轻松,"情有独钟,欢喜冤家,因缘邂逅,甜文",你别梦见我,2021-11-15,"227,128",言情,原创
1205973,夜瑜希,"2,029",14,19,0,2019-06-21,架空历史,,1,0,260,黛玉的拯救世界之旅,3694505,暂无排,,0,轻松,"红楼梦,系统,穿书,爽文",黛玉的锦鲤日常[红楼],2020-08-23,"18,005",言情,衍生
1205973,夜瑜希,"6,591",80,375,0,2020-04-27,幻想未来,,1,1,1550,各种语音库，任君选择,4754892,183361,6.0,0,轻松,"网王,综漫,少年漫,文野",滴，您的虚拟女友已到账,2021-02-19,"189,237",言情,衍生
1205973,夜瑜希,"9,729",47,350,0,2020-03-16,近代现代,,1,0,2425,今天还在找爸爸呢,4598250,137629,8.2,0,轻松,"综漫,少年漫,甜文,文野",我爸是chuya，也是乱步,2020-12-27,"92,741",无CP,衍生
4622625,花见月,"9,044",40,"2,410",0,2023-01-02,幻想未来,,1,1,8391,我没想到这是降维打击,6878913,54488,,0,轻松,"穿越时空,星际,爽文",宇宙最强都是我人偶[星际],2023-02-16,"143,466",言情,原创
2639834,早更鸟,"13,694",21,"2,030",0,2021-06-08,古色古香,,1,0,4369,我不喜欢他了，他却说爱我,5823756,1712,,0,轻松,"仙侠修真,重生,东方玄幻",重生后我成了魔神的黑月光,2021-06-30,"63,949",纯爱,原创
313610,青鸟临星,"51,615",193,"7,838",0,2015-09-27,古色古香,,1,1,11054,王傅饶命！！,2570764,12942,9.2,0,轻松,豪门世家,盛唐不夜天,2019-03-06,"1,026,407",纯爱,原创
313610,青鸟临星,"2,522",81,498,0,2020-09-07,幻想未来,,1,1,2447,今天统帅也在求复合,4366197,8312,8.3,0,轻松,"破镜重圆,穿越时空,娱乐圈,甜文",全人类都在等我们复合,2021-05-29,"298,484",纯爱,原创
2179566,芒果像鱼,"69,085",148,"6,157",0,2022-05-20,幻想未来,,1,1,40225,爱情蔬菜双丰收,4737673,30808,8.3,0,轻松,"情有独钟,种田文,婚恋,未来架空",我靠种田养活了整个军团,2022-12-09,"605,405",纯爱,原创
2179566,芒果像鱼,"50,789",88,"3,051",0,2020-03-05,幻想未来,,1,1,17517,大佬争着找我做任务,4312927,35817,8.9,0,正剧,"灵魂转换,情有独钟,种田文,游戏网游",我在全息游戏里种菜,2021-06-29,"305,214",纯爱,原创
2179566,芒果像鱼,"20,983",70,"1,096",0,2021-04-18,架空历史,,1,1,8928,穿越女悔悟重生独宠男主,5410222,87370,9.0,0,正剧,"宫廷侯爵,情有独钟,穿越时空,女强",往后余生皆是你(女尊),2021-08-19,"233,313",女尊,原创
2350026,春觉冬暄,"11,252",78,914,0,2019-05-30,架空历史,,1,1,3752,一分好意当万分情意相报。,3869204,49590,8.4,0,轻松,"情有独钟,重生,甜文,穿书",小少爷捡了个爽文男主[穿书],2020-11-20,"168,039",纯爱,原创
2350026,春觉冬暄,"3,114",45,268,0,2022-11-07,近代现代,,1,1,2921,不是说会离婚的吗,4946418,126251,9.0,0,轻松,"都市情缘,豪门世家,情有独钟,甜文",直男和偏执攻协议结婚了,2023-01-07,"143,416",纯爱,原创
2350026,春觉冬暄,169,3,31,0,2022-10-17,近代现代,,1,0,117,系统：宿主，人要认清现实！,4197407,294032,,0,轻松,"幻想空间,穿越时空,系统,甜文",我不信，这里一定是晋江,2022-10-23,"11,683",纯爱,原创
973343,春未绿,"83,843",174,"7,819",0,2020-09-11,架空历史,,1,1,23180,继房嫡女要逆袭,5159981,63796,8.9,0,正剧,"天作之合,宅斗,重生,甜文",继房嫡女,2022-05-01,"500,010",言情,原创
973343,春未绿,"14,029",34,643,0,2020-06-20,近代现代,,1,1,2690,改造豪门老公是妈宝男,4919580,285704,7.3,0,轻松,"穿越时空,励志人生,甜文",豪门老公是妈宝男,2020-10-04,"93,247",言情,原创
313610,青鸟临星,"22,740",115,974,0,2014-09-06,架空历史,,1,1,5431,逗比炮哥的心酸暗恋路,2214062,17279,6.0,0,轻松,"系统,仙侠修真",师尊求放过,2015-01-25,"345,235",纯爱,原创
4622625,花见月,"27,904",94,"3,077",0,2022-04-16,幻想未来,,1,1,16797,我开始和宿敌菜鸡互啄。,6693054,54183,8.6,0,轻松,"穿越时空,异能,星际,时尚流行",成为造物主的我被封号后[星际],2022-07-29,"292,901",言情,原创
973343,春未绿,"50,432",224,"6,921",0,2020-04-01,架空历史,,1,1,10751,小官之女的逆袭,4556454,72934,9.6,0,正剧,甜文,庶房媳妇,2021-04-06,"677,359",言情,原创
313610,青鸟临星,"40,462",111,"1,714",0,2014-07-18,近代现代,,1,1,5327,外表高冷内心温柔攻X坚韧痴情受,2173702,21826,8.7,0,轻松,,男神制造[重生],2022-10-07,"541,319",纯爱,原创
313610,青鸟临星,"22,567",123,"1,367",0,2015-07-01,近代现代,,1,1,3264,导演，你家缺猫吗？,2487588,37795,8.4,0,轻松,"重生,娱乐圈,现代架空",影帝是只猫,2015-11-01,"443,954",纯爱,原创
973343,春未绿,"101,156",182,"5,701",0,2019-11-04,架空历史,,1,1,14809,我嫁给了关在笼子里的新郎,4410066,53106,8.9,0,正剧,"因缘邂逅,天作之合",嫡次媳,2022-08-23,"500,356",言情,原创
2120838,醇白,74,11,2,0,2022-11-06,,,1,0,27,你们都是我记忆里的宝石。,7501378,暂无排,,0,未知,成长,记忆宝石,2022-11-28,"20,734",,
2120838,醇白,54,7,5,0,2022-11-03,,,1,0,29,“纯白之心，想要献给你。”,7493598,暂无排,,0,未知,成长,纯白之心,2022-12-19,"18,649",,
1205973,夜瑜希,"12,119",53,233,0,2019-05-01,架空历史,,1,1,1218,你说我穷，我就穷吗？,4102741,224469,5.3,0,轻松,"网王,综漫,花季雨季,少年漫",我前男友都很穷,2021-05-08,"116,916",言情,衍生
1205973,夜瑜希,"20,840",121,"1,418",0,2015-12-13,近代现代,,1,1,3792,德拉科：我的后妈黑魔王,2628615,81635,7.5,0,正剧,"英美衍生,强强,西方罗曼,穿越时空",[综]我后妈是黑魔王,2019-06-11,"319,374",纯爱,衍生
5299744,Lanovo,"4,607",39,621,0,2022-12-17,架空历史,,1,1,5083,欲折云雀，没那么容易。,7618625,62774,8.9,0,轻松,"生子,宫廷侯爵,情有独钟,天作之合",枝头惊春,2023-02-07,"148,837",言情,原创
313610,青鸟临星,"4,127",179,776,0,2018-07-09,近代现代,,1,1,2384,我的猫天下第一,3560563,130953,8.0,0,轻松,"随身空间,穿越时空,仙侠修真,系统",虽然弱但有猫,2020-09-19,"553,329",纯爱,原创
313610,青鸟临星,"3,674",84,451,0,2017-05-13,近代现代,,1,1,1353,前任马甲有点多,3166549,104677,8.5,0,轻松,"情有独钟,破镜重圆,游戏网游",前任总在掉节操,2017-07-31,"235,430",纯爱,原创
313610,青鸟临星,"13,429",99,"1,259",0,2016-10-17,架空历史,,1,1,2982,攻略虐他千百遍，他把攻略撕一遍,2884805,74026,7.8,0,轻松,"灵异神怪,甜文",攻略有毒[穿书],2017-02-21,"454,289",纯爱,原创
2179566,芒果像鱼,"28,290",62,"2,306",0,2021-01-01,近代现代,,1,1,9922,宠溺女主俏男主,4514059,60228,8.7,0,轻松,"都市情缘,情有独钟,穿越时空,女强",等闲识得春风面[女尊],2021-03-04,"181,629",女尊,原创
2179566,芒果像鱼,"65,670",81,"1,902",0,2019-11-30,架空历史,,1,1,16006,霸道世女独宠温柔贵公子,4433909,57486,8.8,0,正剧,"宫廷侯爵,情有独钟,穿越时空,女强",天涯万一见温柔(女尊),2022-04-29,"204,544",女尊,原创
2179566,芒果像鱼,"5,732",72,657,0,2021-10-09,近代现代,,1,1,4318,异能抗炮小疯子/修真符修大师兄,5675083,173529,8.3,0,轻松,"天作之合,天之骄子,末世,爽文",失忆后我把死敌当成了老攻,2022-03-20,"247,299",纯爱,原创
