aid,follower_count,name,ndlist_date,ndlist_rank,nid,pub_date,score
3945061,502,春书,,,5940857,2021-09-15 18:00:00,1.1亿
3945061,502,春书,,,5797426,2021-05-28 21:00:00,1.1亿
3945061,502,春书,2023-02-22,13,6480442,2023-01-31 09:00:00,1.1亿
2362611,3269,懒寻,,,6728956,2022-04-03 21:00:00,11亿
2318882,31,桃心向太阳,,,4723095,2020-04-07 04:30:46,2702.3万
2318882,31,桃心向太阳,,,3694942,2018-08-05 08:00:00,2702.3万
819114,11060,梦廊雨,2023-02-23,16,7040624,2023-02-05 12:00:00,67亿
819114,11060,梦廊雨,,,6178483,2021-10-02 12:00:00,67亿
819114,11060,梦廊雨,,,5242395,2022-07-11 21:00:00,67亿
819114,11060,梦廊雨,,,4405702,2020-06-08 12:00:00,67亿
1985624,524,十方骨,2023-02-17,20,4390967,2022-12-19 12:00:00,4.2亿
1985624,524,十方骨,,,5473551,2022-08-15 21:00:00,4.2亿
1985624,524,十方骨,,,5150409,2021-01-04 21:00:00,4.2亿
1985624,524,十方骨,,,4900908,2020-07-05 21:00:00,4.2亿
1985624,524,十方骨,,,3331484,2018-08-29 21:00:00,4.2亿
1985624,524,十方骨,,,3133886,2017-03-19 21:31:40,4.2亿
819114,11060,梦廊雨,,,4222407,2019-10-28 09:00:01,67亿
819114,11060,梦廊雨,,,3350609,2019-06-10 09:00:00,67亿
819114,11060,梦廊雨,,,2320026,2018-04-26 20:00:00,67亿
819114,11060,梦廊雨,,,2124570,2014-05-14 15:13:36,67亿
819114,11060,梦廊雨,,,5779455,2022-04-17 12:00:00,67亿
819114,11060,梦廊雨,,,4480326,2021-02-02 12:00:00,67亿
1985624,524,十方骨,,,4357727,2019-09-18 21:40:00,4.2亿
1985624,524,十方骨,,,4173765,2019-08-26 21:00:01,4.2亿
1985624,524,十方骨,,,3964686,2019-05-06 08:00:00,4.2亿
1985624,524,十方骨,,,3875552,2018-12-06 21:00:00,4.2亿
1985624,524,十方骨,,,4583485,2022-01-03 21:00:00,4.2亿
819114,11060,梦廊雨,,,4429825,2019-12-28 18:00:01,67亿
819114,11060,梦廊雨,,,3682253,2018-08-17 00:00:00,67亿
819114,11060,梦廊雨,,,3117110,2017-03-08 18:45:00,67亿
819114,11060,梦廊雨,,,2176017,2014-09-08 17:00:02,67亿
819114,11060,梦廊雨,,,1807959,2013-05-31 12:13:24,67亿
819114,11060,梦廊雨,,,3635268,2019-10-10 10:10:10,67亿
819114,11060,梦廊雨,,,3367514,2018-11-06 12:00:00,67亿
819114,11060,梦廊雨,,,3320068,2017-11-01 01:55:00,67亿
819114,11060,梦廊雨,,,3223289,2019-04-10 09:00:00,67亿
819114,11060,梦廊雨,,,4379778,2020-11-01 12:00:00,67亿
819114,11060,梦廊雨,,,3914576,2019-06-03 10:00:00,67亿
819114,11060,梦廊雨,,,3360331,2018-04-11 17:21:00,67亿
819114,11060,梦廊雨,,,3170361,2017-08-01 17:00:00,67亿
819114,11060,梦廊雨,,,2635820,2016-09-13 19:25:00,67亿
819114,11060,梦廊雨,,,2278500,2014-12-01 11:00:02,67亿
819114,11060,梦廊雨,,,2137876,2015-06-03 11:20:02,67亿
819114,11060,梦廊雨,,,2111853,2014-05-09 17:30:01,67亿
819114,11060,梦廊雨,,,2037158,2014-02-27 16:13:22,67亿
819114,11060,梦廊雨,,,2137871,2018-07-26 21:00:00,67亿
819114,11060,梦廊雨,,,1742453,2013-02-27 15:51:47,67亿
819114,11060,梦廊雨,,,1486101,2012-04-06 15:20:02,67亿
819114,11060,梦廊雨,,,1964621,2013-11-25 15:46:22,67亿
819114,11060,梦廊雨,,,1643905,2012-10-10 14:58:45,67亿
819114,11060,梦廊雨,,,1498439,2012-04-22 13:07:13,67亿
819114,11060,梦廊雨,,,2591099,2015-10-20 09:52:03,67亿
819114,11060,梦廊雨,,,1642884,2012-10-08 15:40:09,67亿
819114,11060,梦廊雨,,,1568453,2012-07-11 09:10:18,67亿
819114,11060,梦廊雨,,,1546317,2012-06-21 16:07:17,67亿
2691084,1080,果冻橙,2023-02-18,21,4482585,2023-01-26 00:07:15,2.6亿
2691084,1080,果冻橙,,,4485985,2021-03-16 23:05:10,2.6亿
2691084,1080,果冻橙,,,4421652,2019-11-14 23:48:58,2.6亿
2691084,1080,果冻橙,,,4435032,2020-03-03 00:40:52,2.6亿
2691084,1080,果冻橙,,,4518158,2020-07-30 09:00:00,2.6亿
3390067,748,金堆玉砌,2023-02-18,23,5938232,2022-12-27 18:18:18,2.7亿
3390067,748,金堆玉砌,,,5456664,2021-01-27 16:52:54,2.7亿
819114,11060,梦廊雨,,,1543054,2012-06-18 01:35:13,67亿
3390067,748,金堆玉砌,,,5712352,2021-12-25 00:14:14,2.7亿
3390067,748,金堆玉砌,,,5599384,2021-06-23 03:00:33,2.7亿
3390067,748,金堆玉砌,,,6561681,2022-02-26 19:19:19,2.7亿
3097366,1866,半今八两,2023-02-18,22,7126994,2023-01-31 21:00:00,13.7亿
3097366,1866,半今八两,,,7115702,2022-10-11 12:00:00,13.7亿
3097366,1866,半今八两,,,7002956,2022-07-05 09:00:00,13.7亿
3097366,1866,半今八两,,,6217693,2021-09-22 21:00:00,13.7亿
3097366,1866,半今八两,,,5125411,2021-11-01 21:00:00,13.7亿
3745318,785,北山小石,2023-02-18,19,6146310,2023-01-23 21:00:00,3.6亿
3745318,785,北山小石,,,5797553,2022-01-20 21:00:00,3.6亿
3745318,785,北山小石,,,5807074,2021-07-12 18:00:00,3.6亿
3745318,785,北山小石,,,5584063,2021-03-08 08:11:03,3.6亿
4879045,26,吱吱复吱吱,2023-02-18,24,7025291,2023-01-02 17:02:28,2864.6万
4879045,26,吱吱复吱吱,,,7553107,2022-11-24 21:19:16,2864.6万
3097366,1866,半今八两,,,5125391,2020-12-28 00:00:00,13.7亿
3097366,1866,半今八两,,,6349576,2022-04-01 00:00:00,13.7亿
3097366,1866,半今八两,,,5488775,2021-07-05 00:00:00,13.7亿
3097366,1866,半今八两,,,4917906,2020-06-19 16:12:49,13.7亿
3097366,1866,半今八两,,,6572330,2022-04-19 18:00:00,13.7亿
3097366,1866,半今八两,,,6876652,2022-06-22 00:00:00,13.7亿
1727405,3192,蔚竹,2023-02-18,20,5828342,2023-01-31 18:00:00,20.3亿
1727405,3192,蔚竹,,,5795766,2022-05-03 20:00:00,20.3亿
1727405,3192,蔚竹,,,4720274,2021-11-09 09:00:00,20.3亿
1727405,3192,蔚竹,,,2995718,2018-03-11 00:00:00,20.3亿
1727405,3192,蔚竹,,,4352251,2021-07-01 00:00:00,20.3亿
1727405,3192,蔚竹,,,3540966,2019-01-22 00:00:00,20.3亿
1848202,294,豆子禹,2023-02-19,18,5707220,2023-02-01 21:00:00,1.1亿
1848202,294,豆子禹,,,5193267,2022-03-15 21:00:00,1.1亿
1848202,294,豆子禹,,,5141172,2021-05-02 10:08:19,1.1亿
1848202,294,豆子禹,,,4995274,2020-09-07 21:00:05,1.1亿
1848202,294,豆子禹,,,4829795,2020-09-07 21:00:05,1.1亿
1848202,294,豆子禹,,,4829691,2020-06-24 00:00:15,1.1亿
1848202,294,豆子禹,,,2848220,2016-07-16 14:26:08,1.1亿
1727405,3192,蔚竹,,,3540974,2018-10-19 20:00:00,20.3亿
1727405,3192,蔚竹,,,3619276,2020-02-06 00:00:02,20.3亿
1727405,3192,蔚竹,,,2941983,2018-05-15 00:00:00,20.3亿
1727405,3192,蔚竹,,,2840205,2016-09-13 13:13:00,20.3亿
1727405,3192,蔚竹,,,3941959,2019-09-17 21:00:01,20.3亿
1727405,3192,蔚竹,,,3680974,2019-05-20 00:00:00,20.3亿
1727405,3192,蔚竹,,,3008381,2016-12-01 10:22:55,20.3亿
1727405,3192,蔚竹,,,4047047,2020-01-14 18:00:01,20.3亿
1727405,3192,蔚竹,,,4236152,2020-11-10 18:00:00,20.3亿
1727405,3192,蔚竹,,,2750039,2016-05-11 12:30:00,20.3亿
1693243,6358,豆瓣君,2023-02-19,19,3033656,2016-12-24 12:22:59,11.5亿
1693243,6358,豆瓣君,,,3003019,2018-07-03 07:00:00,11.5亿
1693243,6358,豆瓣君,,,3141118,2017-07-02 05:18:00,11.5亿
1693243,6358,豆瓣君,,,2908773,2016-10-28 01:55:00,11.5亿
1693243,6358,豆瓣君,,,3035320,2017-02-27 11:00:00,11.5亿
1693243,6358,豆瓣君,,,3323656,2018-01-23 07:00:00,11.5亿
1693243,6358,豆瓣君,,,2634290,2015-12-23 20:10:43,11.5亿
1693243,6358,豆瓣君,,,2609330,2015-11-17 20:31:23,11.5亿
4763677,35,阿然七七,2023-02-20,13,7233112,2023-01-27 06:00:00,3592.4万
4763677,35,阿然七七,,,6868945,2022-05-11 15:32:06,3592.4万
3382750,689,潜寐,,,7422899,2022-10-08 15:00:00,2.7亿
3382750,689,潜寐,2023-02-19,13,6219237,2023-01-11 00:00:00,2.7亿
3382750,689,潜寐,,,5412708,2021-01-11 22:17:11,2.7亿
3382750,689,潜寐,,,5353160,2020-12-15 21:00:01,2.7亿
3382750,689,潜寐,,,5184750,2020-09-21 19:54:01,2.7亿
3382750,689,潜寐,,,6280622,2021-12-11 00:49:00,2.7亿
3382750,689,潜寐,,,5302706,2020-11-20 14:37:19,2.7亿
3382750,689,潜寐,,,5295929,2020-11-16 19:52:00,2.7亿
1722649,1220,红豆米稀,2023-02-19,20,5038251,2023-01-26 09:00:00,7亿
1722649,1220,红豆米稀,,,7509146,2022-11-21 18:00:00,7亿
1722649,1220,红豆米稀,,,4314444,2021-03-24 06:00:00,7亿
1722649,1220,红豆米稀,,,4153424,2020-06-02 12:00:00,7亿
1722649,1220,红豆米稀,,,3871360,2018-10-14 22:50:15,7亿
1722649,1220,红豆米稀,,,4003296,2019-04-15 18:00:01,7亿
1722649,1220,红豆米稀,,,3944589,2019-01-14 21:00:01,7亿
1722649,1220,红豆米稀,,,3237155,2017-06-25 21:39:30,7亿
1722649,1220,红豆米稀,,,4882918,2020-10-08 22:00:00,7亿
5389941,30,知柿,2023-02-20,14,7695980,2023-01-10 15:15:00,2626.6万
2699203,1107,龙九九,2023-02-21,15,4443895,2023-01-24 12:00:00,8.6亿
2699203,1107,龙九九,,,4458786,2021-05-25 12:00:00,8.6亿
2699203,1107,龙九九,,,5551454,2022-02-22 12:00:00,8.6亿
2699203,1107,龙九九,,,4566565,2020-08-26 12:00:00,8.6亿
2699203,1107,龙九九,,,4474968,2020-02-06 17:39:43,8.6亿
2699203,1107,龙九九,,,4968630,2020-12-31 12:00:00,8.6亿
2699203,1107,龙九九,,,4445168,2019-12-05 16:55:16,8.6亿
2699203,1107,龙九九,,,5691225,2021-04-13 00:00:00,8.6亿
2699203,1107,龙九九,,,4688980,2020-06-13 12:00:00,8.6亿
2699203,1107,龙九九,,,4500982,2020-01-19 21:00:01,8.6亿
2699203,1107,龙九九,,,4447807,2019-12-07 21:19:42,8.6亿
2699203,1107,龙九九,,,4432715,2019-11-24 15:11:13,8.6亿
2628015,6008,紅桃九,2023-02-21,16,5256314,2023-01-20 00:00:00,18.1亿
2628015,6008,紅桃九,,,5399709,2022-07-06 00:00:00,18.1亿
2628015,6008,紅桃九,,,5382564,2022-03-20 00:00:00,18.1亿
2628015,6008,紅桃九,,,5584695,2021-11-01 00:00:00,18.1亿
2628015,6008,紅桃九,,,4850011,2021-06-10 00:00:00,18.1亿
2628015,6008,紅桃九,,,4344299,2021-01-01 00:00:00,18.1亿
2628015,6008,紅桃九,,,4589486,2020-07-01 00:00:00,18.1亿
2628015,6008,紅桃九,,,4500277,2020-09-16 09:00:00,18.1亿
2628015,6008,紅桃九,,,4622638,2021-10-01 00:00:00,18.1亿
2628015,6008,紅桃九,,,4622512,2020-08-14 15:00:00,18.1亿
2628015,6008,紅桃九,,,4430004,2020-05-04 21:00:00,18.1亿
2628015,6008,紅桃九,,,4344262,2019-11-01 21:08:51,18.1亿
2628015,6008,紅桃九,,,4345949,2019-10-30 20:59:09,18.1亿
2628015,6008,紅桃九,,,4333335,2019-08-29 19:16:15,18.1亿
2478040,1221,小蛮仙,,,4745143,2022-11-14 12:00:00,6.9亿
2478040,1221,小蛮仙,2023-02-20,15,6351749,2023-01-26 12:10:00,6.9亿
2478040,1221,小蛮仙,,,5771744,2022-03-31 21:00:00,6.9亿
2478040,1221,小蛮仙,,,4436493,2020-07-15 12:00:00,6.9亿
2478040,1221,小蛮仙,,,4231211,2019-07-04 15:00:00,6.9亿
2478040,1221,小蛮仙,,,4398601,2019-10-25 00:23:30,6.9亿
2478040,1221,小蛮仙,,,5650497,2021-10-26 21:00:00,6.9亿
2478040,1221,小蛮仙,,,5055935,2021-03-10 12:00:00,6.9亿
2478040,1221,小蛮仙,,,4375801,2020-04-07 12:00:00,6.9亿
2478040,1221,小蛮仙,,,4302711,2019-08-26 15:00:00,6.9亿
2478040,1221,小蛮仙,,,4205859,2019-06-19 15:00:00,6.9亿
2478040,1221,小蛮仙,,,4112707,2019-04-10 00:35:12,6.9亿
2132584,442,谢知微,2023-02-22,14,6895077,2022-11-13 18:00:00,2.6亿
2132584,442,谢知微,,,6622254,2022-03-04 18:42:01,2.6亿
2132584,442,谢知微,,,6930920,2022-08-07 09:00:00,2.6亿
2132584,442,谢知微,,,7048894,2022-07-03 22:31:01,2.6亿
2132584,442,谢知微,,,7792982,2023-02-09 00:05:46,2.6亿
2132584,442,谢知微,,,3573406,2019-04-04 12:00:00,2.6亿
2132584,442,谢知微,,,3393092,2017-12-14 20:00:00,2.6亿
2132584,442,谢知微,,,3340725,2017-09-06 10:49:03,2.6亿
2132584,442,谢知微,,,4131847,2020-03-04 19:25:00,2.6亿
2132584,442,谢知微,,,6719039,2022-03-31 19:14:33,2.6亿
2132584,442,谢知微,,,4512420,2020-03-20 19:35:48,2.6亿
2132584,442,谢知微,,,6795383,2022-04-21 23:57:39,2.6亿
2229808,566,空中两条鱼,2023-02-22,15,6236299,2023-02-02 15:08:30,2.2亿
2229808,566,空中两条鱼,,,5775143,2021-09-23 17:00:00,2.2亿
2229808,566,空中两条鱼,,,4259554,2019-08-04 00:40:00,2.2亿
2229808,566,空中两条鱼,,,4098801,2019-05-01 00:00:00,2.2亿
2229808,566,空中两条鱼,,,3531323,2018-03-23 11:00:00,2.2亿
2229808,566,空中两条鱼,,,3600663,2018-10-28 21:57:00,2.2亿
4559143,2535,关抒耳,2023-02-23,17,6885629,2023-02-07 18:00:00,8.8亿
4559143,2535,关抒耳,,,6812669,2022-07-04 00:00:00,8.8亿
4559143,2535,关抒耳,,,6619468,2022-03-03 15:58:02,8.8亿
4559143,2535,关抒耳,,,6714391,2022-03-30 11:03:34,8.8亿
4559143,2535,关抒耳,,,6660485,2022-03-16 16:24:17,8.8亿
5159477,69,君年笠,2023-02-22,19,7401222,2022-12-29 18:00:00,3797.1万
5159477,69,君年笠,,,7382857,2022-09-25 21:12:15,3797.1万
2321702,4093,岁岁千,2023-02-22,16,3979793,2023-02-01 09:00:00,27.5亿
2321702,4093,岁岁千,,,4034968,2020-02-03 15:33:33,27.5亿
2321702,4093,岁岁千,,,4544476,2022-03-02 14:00:00,27.5亿
2321702,4093,岁岁千,,,3979778,2019-05-16 21:00:00,27.5亿
2321702,4093,岁岁千,,,3974176,2019-01-01 21:30:00,27.5亿
2321702,4093,岁岁千,,,5014665,2021-09-13 15:00:00,27.5亿
2321702,4093,岁岁千,,,4587330,2021-05-03 12:00:00,27.5亿
2321702,4093,岁岁千,,,4750228,2020-07-22 13:33:33,27.5亿
2437084,28,温似鹿,,,7818048,2023-02-19 02:42:42,5466.3万
2437084,28,温似鹿,2023-02-22,18,7420808,2023-02-03 00:20:20,5466.3万
2437084,28,温似鹿,,,7388659,2022-10-07 00:00:36,5466.3万
2437084,28,温似鹿,,,7309642,2022-09-01 18:31:31,5466.3万
2437084,28,温似鹿,,,4791400,2020-04-29 18:00:00,5466.3万
4507897,333,逐月少女A,2023-02-23,18,6600173,2023-01-28 00:01:00,1.4亿
4507897,333,逐月少女A,,,6600093,2022-09-12 00:10:00,1.4亿
4507897,333,逐月少女A,,,6544888,2022-02-07 22:19:24,1.4亿
3593619,12865,清途R,2023-02-22,17,6348971,2023-01-24 13:17:58,46亿
3593619,12865,清途R,,,5861899,2021-07-26 10:45:00,46亿
3593619,12865,清途R,,,5443019,2021-01-23 13:01:51,46亿
3593619,12865,清途R,,,5608849,2021-11-08 08:08:08,46亿
3593619,12865,清途R,,,5518249,2021-05-14 00:00:15,46亿
3593619,12865,清途R,,,5805215,2022-04-19 23:45:30,46亿
3593619,12865,清途R,,,5939625,2021-07-07 14:44:53,46亿
3593619,12865,清途R,,,6421072,2022-03-16 20:36:03,46亿
3593619,12865,清途R,,,6587861,2022-07-02 00:21:00,46亿
3593619,12865,清途R,,,6410940,2022-10-03 06:06:06,46亿
3593619,12865,清途R,,,5650623,2022-01-11 07:44:44,46亿
3593619,12865,清途R,,,5968996,2022-08-09 06:00:00,46亿
4195612,274,抵岸,2023-02-23,19,6933407,2023-01-29 00:00:00,1.2亿
4195612,274,抵岸,,,6659555,2022-04-04 21:00:00,1.2亿
4195612,274,抵岸,,,6256452,2021-10-10 00:00:00,1.2亿
4691829,166,徒安,2023-02-23,20,6867088,2023-02-08 20:09:00,1.4亿
4691829,166,徒安,,,6793323,2022-07-11 18:00:00,1.4亿
4691829,166,徒安,,,6781895,2022-04-17 17:50:10,1.4亿
3513269,298,倚栏一株雪,2023-02-23,21,6015933,2023-01-25 00:00:00,3.7亿
3513269,298,倚栏一株雪,,,5412014,2022-06-28 06:00:00,3.7亿
3513269,298,倚栏一株雪,,,6291986,2022-03-21 06:00:00,3.7亿
3513269,298,倚栏一株雪,,,5806762,2021-11-01 12:00:00,3.7亿
3513269,298,倚栏一株雪,,,6035286,2021-08-01 00:00:00,3.7亿
3513269,298,倚栏一株雪,,,5589728,2021-04-10 18:00:00,3.7亿
3513269,298,倚栏一株雪,,,6336701,2022-10-03 06:00:00,3.7亿
3513269,298,倚栏一株雪,,,6137686,2021-08-25 15:00:00,3.7亿
3513269,298,倚栏一株雪,,,5327969,2020-12-07 18:00:00,3.7亿
3513269,298,倚栏一株雪,,,5950679,2021-07-10 18:00:00,3.7亿
3513269,298,倚栏一株雪,,,5773889,2021-07-08 15:00:00,3.7亿
4508890,45,此间有云,2023-02-17,22,6608610,2023-01-22 00:00:00,2227.1万
4508890,45,此间有云,,,6546089,2022-02-08 10:02:14,2227.1万
4508890,45,此间有云,,,6591323,2022-02-23 12:00:00,2227.1万
3049539,1392,风味酸奶,2023-02-18,25,6862018,2022-12-31 12:03:42,11.4亿
3049539,1392,风味酸奶,,,5858300,2022-08-09 16:06:00,11.4亿
3049539,1392,风味酸奶,,,5725872,2022-06-22 00:00:00,11.4亿
3049539,1392,风味酸奶,,,5503224,2021-07-12 00:00:00,11.4亿
3049539,1392,风味酸奶,,,5418763,2021-01-14 17:16:06,11.4亿
3049539,1392,风味酸奶,,,4833233,2020-05-15 12:12:36,11.4亿
3049539,1392,风味酸奶,,,4787363,2020-04-28 03:00:00,11.4亿
3049539,1392,风味酸奶,,,6057700,2022-01-11 21:12:48,11.4亿
4151464,1571,湖中歌,2023-02-18,28,6148414,2023-01-25 00:00:58,5.1亿
4151464,1571,湖中歌,,,6117265,2022-03-08 21:00:00,5.1亿
4151464,1571,湖中歌,,,6160979,2022-09-07 21:00:45,5.1亿
4151464,1571,湖中歌,,,6058319,2021-08-06 11:29:52,5.1亿
2809542,306,ling无点墨,,,6547594,2022-06-21 12:00:00,2.3亿
2809542,306,ling无点墨,,,5596078,2022-01-05 18:00:00,2.3亿
2809542,306,ling无点墨,,,4818403,2020-05-09 11:11:17,2.3亿
2809542,306,ling无点墨,2023-02-17,21,6915774,2022-12-09 20:22:41,2.3亿
2809542,306,ling无点墨,,,4931479,2021-05-05 10:26:12,2.3亿
2809542,306,ling无点墨,,,4644458,2022-05-11 18:00:00,2.3亿
2809542,306,ling无点墨,,,4644366,2020-03-16 22:38:04,2.3亿
2809542,306,ling无点墨,,,6728318,2022-06-19 15:03:51,2.3亿
2809542,306,ling无点墨,,,4576311,2020-02-21 20:02:29,2.3亿
4504271,2684,二两鱼卷,,,6660924,2022-05-20 13:14:00,10.8亿
4504271,2684,二两鱼卷,2023-02-18,30,6588856,2023-01-26 09:00:00,10.8亿
4504271,2684,二两鱼卷,,,6540013,2022-02-06 17:28:00,10.8亿
3006392,1483,喜发财,2023-02-18,27,5278205,2023-01-23 21:00:00,4.3亿
3006392,1483,喜发财,,,6837083,2022-05-03 21:00:00,4.3亿
3006392,1483,喜发财,,,6221262,2022-02-14 21:00:00,4.3亿
3006392,1483,喜发财,,,5087066,2021-11-22 21:00:00,4.3亿
3006392,1483,喜发财,,,5331437,2021-08-23 21:00:00,4.3亿
3006392,1483,喜发财,,,5305321,2022-08-15 21:00:00,4.3亿
3006392,1483,喜发财,,,5223879,2021-03-03 18:00:00,4.3亿
3006392,1483,喜发财,,,4901609,2020-10-26 21:00:00,4.3亿
3006392,1483,喜发财,,,4885926,2021-01-04 21:00:00,4.3亿
3006392,1483,喜发财,,,4823967,2020-07-06 18:00:00,4.3亿
3006392,1483,喜发财,,,4729280,2020-04-08 22:58:55,4.3亿
3006392,1483,喜发财,,,4978064,2021-01-31 18:00:00,4.3亿
3006392,1483,喜发财,,,4880985,2020-06-02 16:49:10,4.3亿
652321,399,最爱嗑瓜子,,,4411186,2019-11-06 08:50:00,3.4亿
652321,399,最爱嗑瓜子,,,3267905,2017-07-17 23:07:00,3.4亿
652321,399,最爱嗑瓜子,2023-02-18,29,7689885,2023-01-08 18:30:01,3.4亿
652321,399,最爱嗑瓜子,,,1447997,2012-02-16 10:06:34,3.4亿
652321,399,最爱嗑瓜子,,,4878006,2020-06-03 11:11:11,3.4亿
652321,399,最爱嗑瓜子,,,1620896,2012-09-05 06:35:14,3.4亿
652321,399,最爱嗑瓜子,,,1206660,2011-06-02 21:40:07,3.4亿
652321,399,最爱嗑瓜子,,,4470379,2019-12-28 13:32:00,3.4亿
2857782,4,诚一,2023-02-19,21,7572894,2022-12-05 21:11:59,1365.5万
2857782,4,诚一,,,4623329,2020-03-08 23:00:00,1365.5万
3006392,1483,喜发财,,,4802791,2020-05-03 15:55:32,4.3亿
652321,399,最爱嗑瓜子,,,1735514,2013-02-19 14:30:20,3.4亿
652321,399,最爱嗑瓜子,,,1448263,2012-02-16 18:00:02,3.4亿
652321,399,最爱嗑瓜子,,,1826398,2013-07-10 12:00:07,3.4亿
2388100,3206,甘洄,2023-02-19,22,4158125,2022-12-17 07:07:07,18.2亿
2388100,3206,甘洄,,,5849938,2022-07-21 07:00:00,18.2亿
2388100,3206,甘洄,,,4183430,2021-02-03 18:58:58,18.2亿
2388100,3206,甘洄,,,4046200,2019-08-16 21:00:02,18.2亿
2388100,3206,甘洄,,,5018203,2021-11-06 10:58:58,18.2亿
2388100,3206,甘洄,,,4176752,2020-07-07 07:07:07,18.2亿
2388100,3206,甘洄,,,4088768,2020-02-18 06:00:01,18.2亿
2388100,3206,甘洄,,,3962786,2019-02-20 21:00:14,18.2亿
2388100,3206,甘洄,,,3941805,2018-11-29 11:45:10,18.2亿
2388100,3206,甘洄,,,4046191,2019-02-21 14:04:03,18.2亿
2388100,3206,甘洄,,,3992354,2019-01-13 19:11:08,18.2亿
902476,22326,棠眠,2023-02-18,26,4632552,2023-01-24 15:10:00,112.6亿
902476,22326,棠眠,,,4143055,2019-05-04 17:11:59,112.6亿
902476,22326,棠眠,,,4226302,2022-03-05 15:07:00,112.6亿
902476,22326,棠眠,,,3564242,2019-09-10 15:20:00,112.6亿
902476,22326,棠眠,,,2376213,2015-06-03 13:15:02,112.6亿
902476,22326,棠眠,,,2215168,2021-10-11 16:30:00,112.6亿
902476,22326,棠眠,,,2693860,2018-01-30 21:00:00,112.6亿
5258660,25,鱼肉包,2023-02-19,24,7614182,2022-12-16 10:21:54,2889.5万
5258660,25,鱼肉包,,,7510242,2022-11-09 10:24:28,2889.5万
902476,22326,棠眠,,,2886219,2018-09-05 15:34:00,112.6亿
902476,22326,棠眠,,,3331181,2018-04-19 18:19:59,112.6亿
902476,22326,棠眠,,,4200738,2020-12-05 12:00:00,112.6亿
902476,22326,棠眠,,,3566178,2018-10-30 18:00:00,112.6亿
902476,22326,棠眠,,,4128882,2021-04-07 18:00:00,112.6亿
902476,22326,棠眠,,,3049635,2017-02-27 20:00:00,112.6亿
902476,22326,棠眠,,,3267133,2017-09-05 20:00:00,112.6亿
902476,22326,棠眠,,,2154729,2016-01-20 21:40:02,112.6亿
902476,22326,棠眠,,,1996827,2016-09-22 12:00:00,112.6亿
4832457,1140,安日天,2023-02-21,17,7577234,2023-01-19 22:33:55,1.5亿
4832457,1140,安日天,,,7052979,2022-08-25 22:10:07,1.5亿
4832457,1140,安日天,,,6964837,2022-06-13 00:00:15,1.5亿
902476,22326,棠眠,,,3938733,2019-05-20 11:02:02,112.6亿
902476,22326,棠眠,,,2750052,2016-07-12 15:59:00,112.6亿
902476,22326,棠眠,,,4178776,2020-01-28 18:00:00,112.6亿
902476,22326,棠眠,,,3362984,2020-03-24 18:00:00,112.6亿
4906290,206,桃月十八,2023-02-21,19,7640996,2022-12-25 21:00:00,1.6亿
4906290,206,桃月十八,,,7109828,2022-07-22 21:00:00,1.6亿
4906290,206,桃月十八,,,7466960,2022-11-04 21:25:00,1.6亿
4906290,206,桃月十八,,,7059605,2022-07-06 15:57:54,1.6亿
4906290,206,桃月十八,,,7093625,2022-07-14 18:00:00,1.6亿
902476,22326,棠眠,,,5379395,2022-07-16 12:00:00,112.6亿
902476,22326,棠眠,,,1897138,2014-01-27 11:05:17,112.6亿
902476,22326,棠眠,,,2018399,2014-08-09 20:00:05,112.6亿
902476,22326,棠眠,,,1915992,2013-09-20 16:55:04,112.6亿
902476,22326,棠眠,,,2133611,2014-06-06 06:20:02,112.6亿
902476,22326,棠眠,,,3418672,2019-03-20 15:32:30,112.6亿
902476,22326,棠眠,,,4033821,2019-11-12 15:05:00,112.6亿
902476,22326,棠眠,,,4017341,2019-02-01 08:15:15,112.6亿
902476,22326,棠眠,,,3310794,2017-08-21 17:02:00,112.6亿
2851778,2718,鸽子飞升,2023-02-19,23,5964494,2023-01-24 21:00:00,12.8亿
2851778,2718,鸽子飞升,,,6152537,2022-12-04 18:09:13,12.8亿
2851778,2718,鸽子飞升,,,5006420,2021-06-29 18:00:00,12.8亿
2851778,2718,鸽子飞升,,,4895087,2022-10-03 12:00:00,12.8亿
2851778,2718,鸽子飞升,,,4830633,2020-05-14 12:00:00,12.8亿
2851778,2718,鸽子飞升,,,5155145,2020-10-03 15:28:43,12.8亿
2851778,2718,鸽子飞升,,,4879953,2020-07-28 21:00:00,12.8亿
2851778,2718,鸽子飞升,,,4615607,2020-03-06 21:00:00,12.8亿
3696418,18,日富一日,2023-02-21,20,7325115,2023-01-07 14:10:01,3751.5万
3696418,18,日富一日,,,5750083,2021-05-03 12:25:35,3751.5万
3696418,18,日富一日,,,5692045,2021-04-13 15:19:59,3751.5万
5365785,13,白手套和猪肉脯,,,7729838,2023-01-20 01:00:14,2340.8万
5365785,13,白手套和猪肉脯,2023-02-21,21,7659870,2022-12-30 20:29:35,2340.8万
4331173,116,温水煮茶,2023-02-20,17,7674062,2023-01-26 21:00:00,6851.7万
4331173,116,温水煮茶,,,6468560,2022-01-16 00:21:05,6851.7万
4331173,116,温水煮茶,,,6299488,2021-11-01 00:16:02,6851.7万
4888695,885,星流过旷,2023-02-20,18,7636505,2023-01-26 18:00:00,5.2亿
4888695,885,星流过旷,,,7252293,2022-11-21 18:00:00,5.2亿
4888695,885,星流过旷,,,7077717,2022-07-10 18:37:41,5.2亿
