aid,author,genre,nid,rank,rank_date,tags,title,vip_date,wd_count,xx,yc
2287616,淮山有鹿,衍生-纯爱-近代现代-东方衍生,4438720,12,2023-01-19,"系统,爽文,基建,马甲文",[原神]我的马甲遍布提瓦特,2023-01-16 13:42:16,8.63万,纯爱,2
2402520,樱笋时,原创-言情-近代现代-爱情,4125430,13,2023-01-19,"女配,快穿,爽文",女配总抢男主戏[快穿],2023-01-16 11:10:46,7.28万,言情,1
2033494,西子一笑,原创-言情-近代现代-爱情,7391110,14,2023-01-19,"豪门世家,情有独钟,天作之合,甜文",我开始想你了,2023-01-16 20:00:00,8.03万,言情,1
3205288,丸子炒饭,原创-言情-架空历史-爱情,6941240,15,2023-01-20,"情有独钟,爱情战争,天作之合",再逢春,2023-01-17 00:00:00,8.51万,言情,1
1046557,奶油炖蘑菇,衍生-言情-架空历史-东方衍生,3440759,16,2023-01-20,"海贼王,情有独钟,成长,大冒险",白团养崽日常,2023-01-17 00:00:00,10.67万,言情,2
2232874,东北大灰狼,原创-纯爱-架空历史-仙侠,5650131,1,2023-01-16,"仙侠修真,打脸,甜文,穿书",穿成反派的道侣,2023-01-13 20:59:31,19.19万,纯爱,1
4456890,古早小白,原创-纯爱-架空历史-爱情,6477087,2,2023-01-16,"强强,宫廷侯爵,破镜重圆,重生",偏执帝王他后悔了[重生],2023-01-13 00:35:00,20.31万,纯爱,1
4389297,乔上,原创-言情-近代现代-爱情,7386119,2,2023-01-17,"甜文,穿书,爽文,年代文",穿成年代文奇葩前妻,2023-01-14 00:00:10,8.16万,言情,1
1887804,空山澜月,原创-言情-近代现代-爱情,6431911,3,2023-01-17,"古穿今,种田文,甜文",古代难民穿到现代后,2023-01-14 07:49:54,9.16万,言情,1
4574894,此间芒,原创-纯爱-架空历史-仙侠,7332689,4,2023-01-17,"欢喜冤家,仙侠修真,相爱相杀,甜文",给死对头种下情蛊后,2023-01-14 00:00:00,12.19万,纯爱,1
5308070,啊是福崽,原创-纯爱-幻想未来-爱情,7580201,5,2023-01-17,"豪门世家,穿越时空,婚恋,星际",当地球直男穿越到虫族,2023-01-14 09:00:00,10.81万,纯爱,1
2222574,郝想吃糖,衍生-言情-近代现代-轻小说,7184659,30,2023-01-26,"综漫,少年漫,黑篮,文野",当极乐教主在天台吐槽好友后,2023-01-23 12:00:01,6.99万,言情,2
5136665,寄砚山秋,衍生-纯爱-架空历史-西方衍生,7355313,31,2023-01-26,"灵异神怪,西方罗曼,穿越时空,传奇",[希伯来]拂晓金星,2023-01-23 21:00:00,9.09万,纯爱,2
3938808,皮里阳秋,原创-百合-近代现代-奇幻,6394939,32,2023-01-26,"奇幻魔幻,爱情战争,甜文,魔法幻情",天使大人没有心脏,2023-01-23 06:00:00,8.14万,百合,1
3451710,提笼遛龙,原创-纯爱-近代现代-爱情,6869160,33,2023-01-26,"强强,花季雨季,情有独钟,校园",田园犬有什么坏心思呢,2023-01-23 00:00:04,10.61万,纯爱,1
3125279,侍女的短刀,原创-言情-古色古香-爱情,5553894,34,2023-01-26,"清穿,灵魂转换,宫廷侯爵,穿越时空",和废太子互穿了（清穿）,2023-01-23 12:00:00,9.26万,言情,1
2688159,山前必有路,原创-纯爱-幻想未来-爱情,4853393,30,2023-01-25,"幻想空间,美食,励志人生,萌宠",森林猫餐厅,2023-01-22 23:10:30,14.61万,纯爱,1
4417293,谢归舟,原创-女尊-架空历史-爱情,6529448,31,2023-01-25,"宫廷侯爵,情有独钟,重生,复仇虐渣",我劝将军少饮酒（女尊）,2023-01-22 10:01:01,14.38万,女尊,1
4142310,边阿陲,原创-言情-近代现代-爱情,7042583,32,2023-01-25,"情有独钟,破镜重圆,励志人生,都市异闻",我的男友非人哉,2023-01-22 04:00:40,15.42万,言情,1
3812531,月白作秋衣,原创-言情-架空历史-仙侠,6410728,33,2023-01-25,"情有独钟,甜文,东方玄幻",大师姐靠捡破烂带飞全宗,2023-01-22 00:06:46,11.94万,言情,1
2813183,一艘帆船,原创-无CP-幻想未来-剧情,7654555,34,2023-01-25,"种田文,系统,爽文,基建",上交一座未来农场,2023-01-22 15:00:00,8.28万,无CP,1
2337904,朴左右,原创-纯爱-近代现代-剧情,4183154,34,2023-01-24,"幻想空间,无限流,爽文,异想天开",高塔[无限],2023-01-21 00:00:00,8.71万,纯爱,1
999478,远游的鱼,原创-言情-近代现代-爱情,3913840,35,2023-01-24,"豪门世家,甜文,现代架空,都市异闻",论如何饲养一只小花妖,2023-01-21 18:15:30,8.02万,言情,1
4396613,木每每每,原创-纯爱-幻想未来-爱情,7496913,36,2023-01-24,"强强,情有独钟,星际,甜文",精神体是只哈士奇,2023-01-21 01:03:57,8.8万,纯爱,1
2825295,胖咪子,原创-言情-架空历史-奇幻,6263264,37,2023-01-24,"异世大陆,甜文",依旧奇怪的睡前故事,2023-01-21 00:00:00,8.39万,言情,1
5233672,空空茶,原创-言情-架空历史-仙侠,7475989,38,2023-01-24,"灵异神怪,甜文,爽文",修真界禁止说谎,2023-01-21 04:00:24,15.5万,言情,1
2508986,文房二宝,原创-言情-近代现代-爱情,4468821,43,2023-02-11,"情有独钟,重生,打脸,年代文",七零之娇宠人生,2023-02-08 21:00:00,7.82万,言情,1
3412839,三日生,原创-纯爱-近代现代-爱情,6430800,44,2023-02-11,"情有独钟,青梅竹马,娱乐圈,甜文",竹马老婆总拿cp剧本钓我,2023-02-08 23:12:00,8.02万,纯爱,1
5368457,抓水,原创-言情-近代现代-爱情,7685702,54,2023-02-12,"情有独钟,励志人生,甜文,校园",追光你我,2023-02-09 04:00:50,36.33万,言情,1
3841466,有徽,原创-言情-架空历史-奇幻,5680291,55,2023-02-12,"强强,灵异神怪,仙侠修真,励志人生",传闻中的碧落星君,2023-02-09 04:00:44,65.28万,言情,1
2372666,虞宵,原创-言情-近代现代-爱情,6988395,19,2023-01-23,"甜文,现代架空",炮灰女配总想混过剧情,2023-01-20 13:17:48,15.73万,言情,1
2253777,郎总,原创-纯爱-幻想未来-爱情,4199608,20,2023-01-23,"强强,生子,爱情战争,系统",被A渣了后，Beta回宫当团宠皇子了,2023-01-20 00:05:09,19.6万,纯爱,1
4051584,利齿鲨鱼,原创-无CP-幻想未来-惊悚,7414779,21,2023-01-23,"恐怖,异能,成长",宅男的1001种沙雕异能,2023-01-20 01:03:06,21.08万,无CP,1
5360862,山间老虎,衍生-纯爱-古色古香-东方衍生,7653110,22,2023-01-23,"强强,穿越时空,历史衍生,经商",宋代第一航海家,2023-01-20 15:44:28,21.26万,纯爱,2
5152329,锦鲤喃喃,原创-言情-近代现代-爱情,7374267,23,2023-01-22,"女配,系统,甜文,爽文",在贵族学院当黑月光万人迷,2023-01-19 00:02:00,11.94万,言情,1
2996863,初燧,原创-言情-架空历史-爱情,6308688,24,2023-01-22,"天作之合,穿越时空,美食,悬疑推理",国公府真千金回来了！,2023-01-19 00:00:03,25.46万,言情,1
2674116,地绵绵,原创-言情-架空历史-爱情,6710504,25,2023-01-22,天作之合,驸马竟是黑心莲,2023-01-19 00:03:00,23.87万,言情,1
4744659,朝江烬,原创-纯爱-架空历史-爱情,6861911,26,2023-01-22,"强强,宫廷侯爵,情有独钟,重生",养了黑莲花后我翻车了[重生],2023-01-19 04:19:27,15.09万,纯爱,1
5305811,欧基米花,衍生-言情-近代现代-东方衍生,7579625,27,2023-01-21,"综漫,少年漫,爽文,柯南",某柯学的生存指南,2023-01-18 22:38:46,22.38万,言情,2
2455416,与风知,原创-纯爱-幻想未来-爱情,6054406,28,2023-01-21,"强强,恐怖,无限流,悬疑推理",17号精神病院,2023-01-18 00:00:12,16.39万,纯爱,1
2183176,胡涂乱抹,原创-言情-古色古香-爱情,6627880,29,2023-01-21,"清穿,宫廷侯爵,情有独钟,宅斗",清穿之李四儿,2023-01-18 04:00:38,12.35万,言情,1
2519266,成子矜,原创-言情-幻想未来-爱情,6973019,30,2023-01-21,"种田文,女强,直播,基建",开局一座孤岛[基建],2023-01-18 00:00:00,27.51万,言情,1
1361263,彩云归,原创-纯爱-近代现代-爱情,7364780,31,2023-01-21,"都市情缘,豪门世家,天作之合,业界精英",杜医生的小心思,2023-01-18 00:09:09,9.33万,纯爱,1
1682553,殷云染,原创-纯爱-近代现代-爱情,6914657,24,2023-01-28,"生子,豪门世家,重生,甜文",重生后我嫁给了未婚夫他叔,2023-01-25 21:35:05,24.24万,纯爱,1
5198227,适与,原创-纯爱-近代现代-奇幻,7441235,25,2023-01-28,"幻想空间,豪门世家,天作之合,天之骄子",含羞草自我生存手册,2023-01-25 04:00:34,20.72万,纯爱,1
2600005,公子羽橙,原创-言情-近代现代-爱情,6118663,26,2023-01-28,"甜文,成长",豪门老公破产了,2023-01-25 04:00:27,14.21万,言情,1
5247733,寄春野,原创-纯爱-幻想未来-爱情,7550755,27,2023-01-28,"强强,年下,幻想空间,相爱相杀",玫瑰犯罪日,2023-01-25 22:04:29,7.59万,纯爱,1
2537461,夜妖仪,衍生-无CP-近代现代-其他衍生,7687846,21,2023-02-01,"综漫,齐神,文野,柯南",自称挚友的家伙越来越多,2023-01-29 12:00:00,9.57万,无CP,2
4839914,鲤鱼吃荷花,原创-言情-架空历史-爱情,7334769,22,2023-02-01,"穿越时空,仙侠修真,甜文,萌宠",霸道山雀俏仙尊,2023-01-29 22:50:00,9.48万,言情,1
1447220,木甜,原创-言情-近代现代-爱情,6831185,23,2023-02-01,"豪门世家,天之骄子,励志人生,校园",上游,2023-01-29 20:51:24,5.7万,言情,1
3971522,蓬蓬采春,原创-无CP-架空历史-奇幻,7277110,24,2023-02-01,"女强,爽文",修仙的快乐她想象不到,2023-01-29 22:00:11,6.83万,无CP,1
5339974,快乐土狗,原创-言情-架空历史-奇幻,7635827,25,2023-02-01,"奇幻魔幻,西方罗曼,甜文",攻略四神后全身而退的可能性,2023-01-29 15:00:00,13.41万,言情,1
2842297,鱼慕鱼,原创-言情-近代现代-爱情,6614946,38,2023-02-13,都市情缘,夏迟意长,2023-02-10 08:00:02,7.66万,言情,1
2915479,朽和,原创-言情-架空历史-爱情,7535425,44,2023-02-06,"情有独钟,天作之合,天之骄子,女强",入赘就是要低头,2023-02-03 13:11:12,23.18万,言情,1
5254714,初日朝朝,原创-言情-架空历史-爱情,7504434,45,2023-02-06,"宫廷侯爵,布衣生活,天作之合,甜文",娇憨世子妃,2023-02-03 04:00:57,13.26万,言情,1
4601551,晏里里,原创-无CP-古色古香-爱情,6668131,48,2023-02-07,"年下,布衣生活,种田文,成长",十四桥月令,2023-02-04 04:00:38,21.03万,无CP,1
841967,同心难改的胡耀耀,原创-百合-近代现代-爱情,4979620,30,2023-02-05,"都市情缘,豪门世家,情有独钟,欢喜冤家",虽然是精神病但超好哄,2023-02-02 04:00:29,12.25万,百合,1
1291835,何似秋风,原创-百合-近代现代-爱情,7657233,31,2023-02-05,"时代奇缘,灵异神怪,情有独钟,前世今生",老祖宗她总是撩我gl,2023-02-02 00:50:06,13.67万,百合,1
3534064,揽疏狂,原创-纯爱-架空历史-爱情,6871839,32,2023-02-05,"强强,宫廷侯爵,天作之合,甜文",摄政王他祸乱后宫,2023-02-02 23:55:16,10.7万,纯爱,1
5065293,招财聚宝,衍生-言情-架空历史-东方衍生,7408088,45,2023-02-04,"天作之合,青梅竹马,古典名著,封神",攻略错杨戬后我跑路了,2023-02-01 00:00:05,11.71万,言情,2
1014783,某言者,原创-纯爱-幻想未来-爱情,2604808,35,2023-02-03,"强强,灵异神怪,无限流,爽文",微笑强迫症[无限],2023-01-31 04:00:54,23.75万,纯爱,1
3302779,秃毛喵喵,衍生-纯爱-架空历史-东方衍生,7510906,36,2023-02-03,"火影,综漫,强强,基建",不一样的村长生涯,2023-01-31 04:00:31,27.76万,纯爱,2
5026502,贝彼,原创-纯爱-近代现代-爱情,7312306,25,2023-02-09,"豪门世家,情有独钟,恋爱合约,娱乐圈",离婚后我被失忆前夫缠上了,2023-02-06 10:53:31,13.41万,纯爱,1
5314850,菜十月,原创-纯爱-架空历史-爱情,7614126,26,2023-02-09,"穿越时空,种田文,系统,基建",小夫郎和星际老攻开荒种田,2023-02-06 00:01:00,19.41万,纯爱,1
4029829,厌择,原创-言情-近代现代-爱情,6368252,38,2023-02-15,都市情缘,烟熏生锈钉,2023-02-12 22:03:22,6.31万,言情,1
3292240,无见日,衍生-言情-近代现代-其他衍生,5239921,30,2023-01-27,"综漫,系统,甜文,柯南",我的幼驯染竟然是Gin,2023-01-24 23:23:48,12.32万,言情,2
3072344,笔诛双姝,原创-纯爱-架空历史-爱情,6841462,31,2023-01-27,"爱情战争,系统,快穿,逆袭",万人迷绿茶穿成小可怜,2023-01-24 00:13:25,14.56万,纯爱,1
2630421,柚贝,原创-言情-近代现代-爱情,6162040,32,2023-01-27,"豪门世家,情有独钟,破镜重圆",玻璃方糖,2023-01-24 00:00:01,14.61万,言情,1
5136990,雪中杯酒,原创-纯爱-幻想未来-科幻,7363163,17,2023-01-18,"强强,情有独钟,天作之合,星际",我那一心夺权的皇子老婆[星际],2023-01-15 04:01:24,15.6万,纯爱,1
1843199,执笔落银,原创-纯爱-幻想未来-爱情,7469931,18,2023-01-18,"幻想空间,情有独钟,天作之合,甜文",炮灰虫皇觉醒了[虫族],2023-01-15 04:00:58,13.9万,纯爱,1
4870827,莲花菩提,原创-言情-架空历史-仙侠,7014736,19,2023-01-18,"强强,情有独钟,前世今生,重生",九玄之转生,2023-01-15 04:01:22,45.09万,言情,1
385690,钟晓生,原创-言情-架空历史-剧情,7130788,15,2023-01-19,"穿越时空,种田文,女强,爽文",我在乱世当“奸雄”,2023-01-16 12:20:00,9.55万,言情,1
2509909,江舟野渡,原创-言情-近代现代-爱情,4223587,16,2023-01-19,"豪门世家,甜文,穿书,爽文",穿成豪门弃妇后，老公突然回家,2023-01-16 12:00:00,7.43万,言情,1
4406434,蜜桃甜酒,原创-纯爱-幻想未来-爱情,7091418,17,2023-01-19,"穿越时空,星际,系统,甜文",相亲对象全是亡夫马甲［星际］,2023-01-16 00:00:01,8.94万,纯爱,1
4275112,桃桃芝芝,原创-言情-近代现代-传奇,6261871,18,2023-01-19,"豪门世家,穿越时空,穿书,爽文",穿成豪门清醒亲妈,2023-01-16 10:47:22,22万,言情,1
3502157,紫小曙,原创-言情-近代现代-爱情,5650957,17,2023-01-20,"情有独钟,破镜重圆,天之骄子,甜文",为你服软,2023-01-17 00:00:00,7.27万,言情,1
1934145,袖里剑,原创-言情-架空历史-爱情,6707846,18,2023-01-20,"情有独钟,穿越时空,穿书",兄弟，别这样（穿书）,2023-01-17 09:00:00,9.21万,言情,1
5123610,糖炒刀子,原创-纯爱-近代现代-爱情,7464607,19,2023-01-20,"豪门世家,恋爱合约,甜文,穿书",病弱小可怜和大佬联姻后［穿书］,2023-01-17 23:59:33,8.64万,纯爱,1
3889840,木遁使者,衍生-言情-近代现代-轻小说,5964518,20,2023-01-20,"综漫,幻想空间,少年漫,柯南",正义如我不可能是酒厂之光,2023-01-17 06:00:00,8.93万,言情,2
5167528,绫梨,原创-言情-近代现代-爱情,7472069,21,2023-01-20,"打脸,励志人生,快穿",我渣了，我装的[快穿],2023-01-17 00:00:00,9.17万,言情,1
5338657,盲泥,原创-言情-近代现代-爱情,7623386,22,2023-01-20,"穿越时空,女强",都别过来，我是反派[GB快穿],2023-01-17 00:05:30,8.89万,言情,1
1561530,猫望笑,原创-言情-幻想未来-爱情,7564113,23,2023-01-20,"末世,系统,爽文",全球天灾，但我有科研外挂,2023-01-17 19:00:00,9.96万,言情,1
2160479,凌风起,原创-言情-架空历史-爱情,6470750,24,2023-01-20,"宫廷侯爵,情有独钟,破镜重圆,爽文",侍妾逃跑之后,2023-01-17 00:30:26,9.32万,言情,1
4651638,抱琴山花,原创-纯爱-幻想未来-爱情,7232345,25,2023-01-20,"强强,星际,成长",情敌让我对他负责？,2023-01-17 10:02:51,12.53万,纯爱,1
2405139,鹿时眠,原创-言情-架空历史-爱情,4015204,3,2023-01-16,"宫廷侯爵,破镜重圆,甜文,爽文",折姝,2023-01-13 00:08:27,25.77万,言情,1
2443470,云深处见月,原创-言情-近代现代-爱情,5898139,4,2023-01-16,"幻想空间,豪门世家,情有独钟,甜文",祂的新娘,2023-01-13 00:00:01,30.57万,言情,1
4933024,有趣的灯灯,原创-女尊-架空历史-爱情,7331943,6,2023-01-17,"穿越时空,女强",我娶了美强惨戏子（女尊）,2023-01-14 23:36:14,10.08万,女尊,1
4779484,啃好大个瓜,原创-无CP-架空历史-奇幻,6929065,7,2023-01-17,"种田文,美食,系统,爽文",在荒岛种田后我成神了,2023-01-14 09:00:00,9.12万,无CP,1
2000061,橙与白,原创-言情-架空历史-爱情,4146437,8,2023-01-17,"天作之合,甜文",归燕,2023-01-14 00:00:00,12.46万,言情,1
4249328,温饵,原创-纯爱-架空历史-爱情,7232839,35,2023-01-26,"生子,宫廷侯爵,情有独钟,甜文",陛下怀了阴冷摄政王的崽,2023-01-23 00:14:22,8.64万,纯爱,1
5285764,听鹿,原创-言情-近代现代-爱情,7555929,36,2023-01-26,"情有独钟,美食,甜文,姐弟恋",冬眠夜,2023-01-23 04:00:35,18.4万,言情,1
3437798,禾花鲤,原创-言情-近代现代-爱情,5892467,35,2023-01-25,"都市情缘,甜文",上流货色,2023-01-22 00:00:00,9.37万,言情,1
3412299,九月篝火,原创-言情-架空历史-爱情,6620686,36,2023-01-25,"宫廷侯爵,情有独钟,天作之合,爽文",娇宠美人,2023-01-22 00:05:59,8.23万,言情,1
5311676,创伤浮萍,原创-言情-架空历史-爱情,7585353,37,2023-01-25,"强强,布衣生活,穿越时空",家财万贯怎敌他挽来风急,2023-01-22 04:00:41,43.57万,言情,1
5318844,伊伊贰柒,原创-言情-架空历史-剧情,7595922,38,2023-01-25,"强强,励志人生,女扮男装,市井生活",惊上春,2023-01-22 04:00:33,14.55万,言情,1
2377104,一勺甜药,原创-言情-近代现代-爱情,5404084,39,2023-01-25,"情有独钟,婚恋",落日啤酒,2023-01-22 03:59:27,9.11万,言情,1
1764526,墨殊,衍生-言情-近代现代-西方衍生,6769139,40,2023-01-25,"英美衍生,强强,穿越时空,异能",[综英美]百年情书,2023-01-22 22:55:35,18.85万,言情,2
4952375,池田甜,衍生-言情-近代现代-东方衍生,7318165,41,2023-01-25,"综漫,欢喜冤家,少年漫,文野",乱步的天降幼驯染,2023-01-22 00:00:00,13.16万,言情,2
1539805,清月与海,原创-无CP-近代现代-剧情,6013397,39,2023-01-24,"幻想空间,灵异神怪,美食,爽文",我靠黑暗料理征服全妖界,2023-01-21 00:00:01,7.98万,无CP,1
3563619,墨玖黎,原创-百合-架空历史-爱情,6510341,40,2023-01-24,"女扮男装,成长,古代幻想",与卿长千里,2023-01-21 00:24:31,8.53万,百合,1
2364505,燕纾,原创-纯爱-幻想未来-爱情,3956063,41,2023-01-24,"强强,幻想空间,豪门世家,校园",Alpha的抚慰剂总不乖,2023-01-21 00:00:00,28.88万,纯爱,1
3886775,春潭砚,原创-言情-古色古香-爱情,6968998,42,2023-01-24,"宫廷侯爵,情有独钟,青梅竹马,甜文",晚莺娇,2023-01-21 00:00:01,10.27万,言情,1
5268692,江郎才浅,原创-言情-架空历史-仙侠,7523915,43,2023-01-24,"异能,女强,打脸,穿书",穿成仙侠文女配的妈,2023-01-21 04:00:28,14.01万,言情,1
5260897,香白杏,原创-言情-架空历史-爱情,7576080,44,2023-01-24,"穿越时空,朝堂之上,基建",穿越后我当了工部尚书,2023-01-21 04:00:28,12.62万,言情,1
4417767,知为不殆,衍生-言情-幻想未来-其他衍生,6934543,45,2023-01-24,"综漫,灵异神怪,少年漫,咒回",她在咒术灵能称最强,2023-01-21 04:00:30,26.38万,言情,2
